Executing fixed runner now.
Test being executed: RegressionTest2.test176
Test being executed: RegressionTest2.test177
Test being executed: RegressionTest2.test178
Test being executed: RegressionTest2.test179
Test being executed: RegressionTest2.test180
Test being executed: RegressionTest2.test181
Test being executed: RegressionTest2.test182
Test being executed: RegressionTest2.test183
Test being executed: RegressionTest2.test184
Test being executed: RegressionTest2.test185
Test being executed: RegressionTest2.test186
Test being executed: RegressionTest2.test187
Test being executed: RegressionTest2.test188
Test being executed: RegressionTest2.test189
Test being executed: RegressionTest2.test190
Test being executed: RegressionTest2.test191
Test being executed: RegressionTest2.test192
Test being executed: RegressionTest2.test001
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest2.test001(RegressionTest2.java:26)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest2.test002
Test being executed: RegressionTest2.test008
Test being executed: RegressionTest2.test009
Test being executed: RegressionTest2.test010
Test being executed: RegressionTest2.test011
Test being executed: RegressionTest2.test012
Test being executed: RegressionTest2.test013
Test being executed: RegressionTest2.test014
Test being executed: RegressionTest2.test015
Test being executed: RegressionTest2.test016
Test being executed: RegressionTest2.test017
Test being executed: RegressionTest2.test018
Test being executed: RegressionTest2.test019
Test being executed: RegressionTest2.test020
Test being executed: RegressionTest2.test021
Test being executed: RegressionTest2.test022
Test being executed: RegressionTest2.test023
Test being executed: RegressionTest2.test024
Test being executed: RegressionTest2.test025
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest2.test025(RegressionTest2.java:556)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
Test being executed: RegressionTest2.test026
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest2.test193
Test being executed: RegressionTest2.test194
Test being executed: RegressionTest2.test195
Test being executed: RegressionTest2.test196
Test being executed: RegressionTest2.test197
Test being executed: RegressionTest2.test198
Test being executed: RegressionTest2.test199
Test being executed: RegressionTest2.test200
Test being executed: RegressionTest2.test201
Test being executed: RegressionTest2.test202
Test being executed: RegressionTest2.test203
Test being executed: RegressionTest2.test204
Test being executed: RegressionTest2.test205
Test being executed: RegressionTest2.test206
Test being executed: RegressionTest2.test207
Test being executed: RegressionTest2.test208
Test being executed: RegressionTest2.test209
Test being executed: RegressionTest2.test210
Test being executed: RegressionTest2.test211
Test being executed: RegressionTest2.test212
Test being executed: RegressionTest2.test213
Test being executed: RegressionTest2.test214
Test being executed: RegressionTest2.test215
Test being executed: RegressionTest2.test216
Test being executed: RegressionTest2.test217
Test being executed: RegressionTest2.test218
Test being executed: RegressionTest2.test219
Test being executed: RegressionTest2.test220
Test being executed: RegressionTest2.test221
Test being executed: RegressionTest2.test222
Test being executed: RegressionTest2.test223
Test being executed: RegressionTest2.test224
Test being executed: RegressionTest2.test225
Test being executed: RegressionTest2.test226
Test being executed: RegressionTest2.test227
Test being executed: RegressionTest2.test228
Test being executed: RegressionTest2.test229
java.lang.AssertionError: '<dubbo:service uniqueServiceName="" interface="" exported="false" unexported="false" timeout="-2147483648" retries="1" id="" />' != '<dubbo:service exported="false" unexported="false" interface="" uniqueServiceName="" timeout="-2147483648" retries="1" id="" />'
	at RegressionTest2.test229(RegressionTest2.java:6022)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
Test being executed: RegressionTest2.test230
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest2.test231
java.lang.AssertionError: '<dubbo:reference singleton="true" uniqueServiceName="null" url="referenceAnnotationBeanPostProcessor" generic="false" />' != '<dubbo:reference singleton="true" url="referenceAnnotationBeanPostProcessor" uniqueServiceName="null" generic="false" />'
	at RegressionTest2.test231(RegressionTest2.java:6054)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest2.test232
Test being executed: RegressionTest2.test233
Test being executed: RegressionTest2.test234
Test being executed: RegressionTest2.test235
Test being executed: RegressionTest2.test236
Test being executed: RegressionTest2.test237
Test being executed: RegressionTest2.test238
Test being executed: RegressionTest2.test239
Test being executed: RegressionTest2.test240
Test being executed: RegressionTest2.test241
Test being executed: RegressionTest2.test242
Test being executed: RegressionTest2.test243
Test being executed: RegressionTest2.test244
Test being executed: RegressionTest2.test245
Test being executed: RegressionTest2.test246
Test being executed: RegressionTest2.test247
Test being executed: RegressionTest2.test248
Test being executed: RegressionTest2.test249
Test being executed: RegressionTest2.test250
Test being executed: RegressionTest2.test251
Test being executed: RegressionTest2.test252
Test being executed: RegressionTest2.test253
Test being executed: RegressionTest2.test254
Test being executed: RegressionTest2.test255
Test being executed: RegressionTest2.test256
Test being executed: RegressionTest2.test257
Test being executed: RegressionTest2.test258
Test being executed: RegressionTest2.test259
Test being executed: RegressionTest2.test260
Test being executed: RegressionTest2.test261
Test being executed: RegressionTest2.test262
Test being executed: RegressionTest2.test263
Test being executed: RegressionTest2.test264
Test being executed: RegressionTest2.test265
Test being executed: RegressionTest2.test266
Test being executed: RegressionTest2.test267
Test being executed: RegressionTest2.test268
Test being executed: RegressionTest2.test269
Test being executed: RegressionTest2.test270
Test being executed: RegressionTest2.test271
Test being executed: RegressionTest2.test272
Test being executed: RegressionTest2.test273
Test being executed: RegressionTest2.test274
Test being executed: RegressionTest2.test275
Test being executed: RegressionTest2.test276
Test being executed: RegressionTest2.test277
Test being executed: RegressionTest2.test278
Test being executed: RegressionTest2.test279
Test being executed: RegressionTest2.test280
Test being executed: RegressionTest2.test281
Test being executed: RegressionTest2.test282
Test being executed: RegressionTest2.test283
Test being executed: RegressionTest2.test284
Test being executed: RegressionTest2.test285
Test being executed: RegressionTest2.test286
Test being executed: RegressionTest2.test287
Test being executed: RegressionTest2.test288
Test being executed: RegressionTest2.test289
java.lang.AssertionError: '<dubbo:service uniqueServiceName="" interface="" exported="false" unexported="false" timeout="-2147483648" id="" />' != '<dubbo:service exported="false" unexported="false" interface="" uniqueServiceName="" timeout="-2147483648" id="" />'
	at RegressionTest2.test289(RegressionTest2.java:7470)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest2.test290
Test being executed: RegressionTest2.test291
Test being executed: RegressionTest2.test292
Test being executed: RegressionTest2.test293
Test being executed: RegressionTest2.test294
Test being executed: RegressionTest2.test295
Test being executed: RegressionTest2.test296
Test being executed: RegressionTest2.test297
Test being executed: RegressionTest2.test298
Test being executed: RegressionTest2.test299
Test being executed: RegressionTest2.test300
Test being executed: RegressionTest2.test301
Test being executed: RegressionTest2.test302
java.lang.AssertionError: '<dubbo:service uniqueServiceName="" interface="" exported="false" unexported="false" timeout="-2147483648" id="" />' != '<dubbo:service exported="false" unexported="false" interface="" uniqueServiceName="" timeout="-2147483648" id="" />'
	at RegressionTest2.test302(RegressionTest2.java:7808)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
Test being executed: RegressionTest2.test303
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest2.test304
Test being executed: RegressionTest2.test305
Test being executed: RegressionTest2.test306
